,Date,Open,	High,Low,Close,Adj Close,Volume
54,"Dec 11, 2017",239.19,241.68,236.12,238.00,231.85,"13,720,500"
55,"Dec 04, 2017",243.05,244.23,236.97,238.13,231.98,"9,302,800"
56,"Nov 27, 2017",231.75,243.63,231.13,241.15,234.92,"11,642,800"
57,"Nov 20, 2017",229.90,235.71,229.55,231.38,224.27,"5,853,500"
58,"Nov 13, 2017",226.73,229.99,226.04,229.36,222.31,"7,637,200"
59,"Nov 06, 2017",232.22,232.63,226.16,227.45,220.46,"7,270,100"
60,"Oct 29, 2017",233.66,233.66,229.11,232.22,225.08,"9,212,900"
61,"Oct 22, 2017",221.76,238.90,221.20,234.74,227.53,"18,169,600"
62,"Oct 15, 2017",217.70,221.32,216.47,221.32,214.52,"7,766,400"
63,"Oct 08, 2017",215.96,219.76,214.66,217.72,211.03,"7,648,000"
64,"Oct 01, 2017",210.73,217.61,210.03,216.52,209.87,"7,954,700"
65,"Sep 24, 2017",210.98,212.83,208.16,209.90,203.45,"8,423,900"
66,"Sep 17, 2017",214.00,214.65,208.31,210.76,204.28,"8,565,000"
67,"Sep 10, 2017",206.46,214.12,206.09,213.35,206.79,"9,998,100"
68,"Sep 03, 2017",202.25,206.12,200.51,205.69,199.37,"7,346,200"
69,"Aug 27, 2017",202.78,204.91,201.33,203.56,197.30,"6,343,100"
70,"Aug 20, 2017",203.80,205.86,201.96,202.13,194.80,"7,395,000"
71,"Aug 13, 2017",206.66,208.63,203.45,203.53,196.15,"7,242,100"
72,"Aug 06, 2017",207.90,208.40,205.18,205.98,198.51,"7,675,400"
73,"Jul 30, 2017",200.00,208.61,199.81,207.65,200.12,"9,455,200"
74,"Jul 23, 2017",211.20,211.66,197.17,199.72,192.48,"15,342,800"
75,"Jul 16, 2017",212.20,213.41,209.48,211.16,203.50,"7,292,800"
76,"Jul 09, 2017",209.60,212.78,208.00,211.77,204.09,"6,225,200"
77,"Jul 02, 2017",209.14,210.34,207.89,209.59,201.99,"4,826,400"
78,"Jun 25, 2017",212.79,213.47,207.08,208.19,200.64,"8,715,100"
79,"Jun 18, 2017",214.00,214.57,211.71,212.90,205.18,"7,997,000"
80,"Jun 11, 2017",206.93,213.46,205.50,213.24,205.50,"10,677,000"
81,"Jun 04, 2017",206.77,207.33,204.09,206.93,199.42,"8,932,000"
82,"May 28, 2017",200.31,207.39,199.96,206.70,199.20,"9,452,500"
83,"May 21, 2017",196.35,200.69,196.35,200.67,193.39,"7,475,100"
84,"May 14, 2017",196.67,197.94,193.54,195.80,187.58,"8,363,600"
85,"May 07, 2017",198.84,199.36,195.26,196.57,188.31,"8,599,500"
86,"Apr 30, 2017",195.50,199.90,194.47,199.40,191.03,"10,314,600"
87,"Apr 23, 2017",193.00,197.12,192.36,195.83,187.61,"13,764,200"
88,"Apr 16, 2017",189.31,192.11,189.29,191.50,183.46,"8,393,300"
89,"Apr 09, 2017",190.16,190.52,188.62,188.65,180.73,"5,832,800"
90,"Apr 02, 2017",191.87,192.42,189.50,189.99,182.01,"6,997,900"
91,"Mar 26, 2017",190.70,192.40,189.16,191.33,183.29,"9,572,400"
92,"Mar 19, 2017",192.52,193.50,190.46,191.51,183.47,"8,525,400"
