,Date,Open,	High,Low,Close,Adj Close,Volume
26,"Nov 07, 2018",169.21,170.56,167.08,170.51,170.51,"888,700"
27,"Nov 06, 2018",166.56,168.79,165.69,168.09,168.09,"1,085,900"
28,"Nov 05, 2018",165.24,166.11,163.29,165.11,165.11,"1,250,700"
29,"Nov 02, 2018",165.02,165.69,163.72,165.00,165.00,"1,089,200"
30,"Nov 01, 2018",159.96,164.35,158.10,163.51,163.51,"1,018,400"
31,"Oct 31, 2018",166.09,166.09,159.67,159.76,159.76,"1,749,400"
32,"Oct 30, 2018",165.16,165.62,163.18,164.97,164.97,"1,020,000"
33,"Oct 29, 2018",166.71,168.52,162.91,164.87,164.87,"1,627,400"
34,"Oct 26, 2018",161.70,165.52,160.21,164.55,164.55,"1,668,600"
35,"Oct 25, 2018",159.41,164.41,157.13,163.17,163.17,"1,350,400"
36,"Oct 24, 2018",163.50,167.02,158.85,159.18,159.18,"1,418,200"
37,"Oct 23, 2018",162.44,165.14,161.39,163.97,163.97,"1,037,800"
38,"Oct 22, 2018",164.39,165.65,162.99,164.77,164.77,"1,426,000"
39,"Oct 19, 2018",163.30,166.76,162.37,164.33,164.33,"1,406,100"
40,"Oct 18, 2018",159.72,163.00,158.52,162.19,162.19,"1,393,600"
41,"Oct 17, 2018",166.81,167.80,154.02,159.58,159.58,"1,967,500"
42,"Oct 16, 2018",170.70,170.70,163.78,168.37,168.37,"1,067,700"
43,"Oct 15, 2018",165.00,168.68,164.76,166.93,166.93,"644,900"
44,"Oct 12, 2018",163.58,165.95,162.62,165.12,165.12,"1,096,700"
45,"Oct 11, 2018",162.87,165.53,160.60,161.04,161.04,"1,345,400"
46,"Oct 10, 2018",169.00,169.65,162.87,163.17,163.17,"997,300"
47,"Oct 09, 2018",168.27,171.50,168.16,168.89,168.89,"850,400"
48,"Oct 08, 2018",165.40,169.16,165.40,168.36,168.36,"784,700"
49,"Oct 05, 2018",165.63,167.45,164.31,165.83,165.83,"938,800"
50,"Oct 04, 2018",167.70,167.70,165.08,165.71,165.71,"769,500"
51,"Oct 03, 2018",168.68,168.91,167.21,167.60,167.60,"535,500"
52,"Oct 02, 2018",170.47,171.13,168.03,168.40,168.40,"819,300"
53,"Oct 01, 2018",169.02,170.64,168.19,169.60,169.60,"591,600"
54,"Sep 28, 2018",169.71,171.04,167.83,168.33,168.33,"1,309,700"
55,"Sep 27, 2018",169.42,170.92,169.17,169.79,169.79,"739,700"
56,"Sep 26, 2018",167.91,170.67,166.35,169.33,169.33,"754,200"
57,"Sep 25, 2018",168.00,168.43,165.74,167.32,167.32,"691,800"
58,"Sep 24, 2018",167.70,168.50,167.01,167.65,167.65,"894,900"
59,"Sep 21, 2018",170.82,171.33,168.20,168.44,168.44,"1,605,300"
60,"Sep 20, 2018",170.14,170.75,167.01,169.55,169.55,"879,900"
61,"Sep 19, 2018",167.92,169.99,167.34,169.60,169.54,"1,110,400"
62,"Sep 18, 2018",159.75,167.80,159.00,167.65,167.59,"1,272,400"
63,"Sep 17, 2018",167.51,169.76,163.21,163.50,163.44,"1,093,400"
64,"Sep 14, 2018",166.95,167.92,165.19,165.45,165.39,"995,800"
65,"Sep 13, 2018",167.10,167.99,165.28,166.73,166.67,"835,800"
66,"Sep 12, 2018",167.14,168.69,166.29,167.10,167.04,"1,119,600"
67,"Sep 11, 2018",166.93,168.42,166.65,167.24,167.18,"738,500"
68,"Sep 10, 2018",168.47,169.09,166.14,166.93,166.87,"910,200"
69,"Sep 07, 2018",167.23,169.22,167.09,167.28,167.22,"763,200"
70,"Sep 06, 2018",167.97,169.39,166.77,167.22,167.16,"775,600"
71,"Sep 05, 2018",169.41,170.91,166.81,167.00,166.94,"1,018,200"
72,"Sep 04, 2018",164.51,169.59,164.20,169.48,169.42,"1,371,600"
73,"Aug 31, 2018",161.47,164.34,161.47,164.03,163.97,"960,700"
74,"Aug 30, 2018",163.42,163.64,161.16,161.80,161.74,"916,300"
75,"Aug 29, 2018",162.34,164.23,161.13,163.56,163.50,"765,000"
76,"Aug 28, 2018",162.21,162.91,160.00,162.10,162.04,"1,096,700"
77,"Aug 27, 2018",164.87,164.99,161.84,161.98,161.92,"1,064,200"
78,"Aug 24, 2018",163.15,165.07,162.57,164.36,164.30,"729,300"
79,"Aug 23, 2018",161.26,163.36,160.95,163.26,163.20,"891,300"
80,"Aug 22, 2018",160.54,161.97,160.30,160.73,160.67,"804,200"
81,"Aug 21, 2018",161.22,161.71,159.35,160.15,160.09,"1,193,800"
82,"Aug 20, 2018",160.44,161.25,160.00,160.84,160.78,"999,200"
83,"Aug 17, 2018",159.65,160.16,159.01,159.72,159.66,"965,900"
84,"Aug 16, 2018",158.50,160.63,158.50,159.49,159.43,"1,415,900"
85,"Aug 15, 2018",157.98,158.74,155.63,158.03,157.97,"1,503,100"
86,"Aug 14, 2018",153.34,159.50,152.32,156.13,156.07,"4,487,600"
87,"Aug 13, 2018",147.00,147.84,144.50,144.84,144.79,"1,407,000"
88,"Aug 10, 2018",146.84,147.91,145.12,146.35,146.30,"1,006,400"
