,Date,Open,	High,Low,Close,Adj Close,Volume
33,"Dec 01, 2016",169.18,177.83,167.32,169.12,168.48,"15,382,200"
34,"Oct 31, 2016",139.88,174.31,134.08,169.72,169.08,"31,808,300"
35,"Sep 30, 2016",148.53,149.82,138.02,140.08,139.55,"18,403,400"
36,"Sep 20, 2016",0.06,Dividend,,,,
37,"Aug 31, 2016",158.20,162.28,145.15,149.12,148.50,"23,657,900"
38,"Jul 31, 2016",169.26,171.95,155.89,157.38,156.72,"25,962,500"
39,"Jun 30, 2016",162.16,172.87,160.05,169.86,169.15,"16,238,700"
40,"Jun 14, 2016",0.06,Dividend,,,,
41,"May 31, 2016",153.84,161.78,148.51,161.63,160.89,"26,785,200"
42,"Apr 30, 2016",156.34,157.76,132.98,153.84,153.14,"28,331,900"
43,"Mar 31, 2016",160.41,164.14,153.50,156.10,155.39,"12,796,700"
44,"Mar 15, 2016",0.06,Dividend,,,,
45,"Mar 01, 2016",149.92,165.99,149.17,160.34,159.55,"15,604,500"
46,"Feb 01, 2016",151.70,156.34,131.59,148.44,147.71,"24,149,100"
47,"Jan 01, 2016",149.25,154.48,137.66,152.05,151.30,"21,178,200"
48,"Dec 21, 2015",0.06,Dividend,,,,
49,"Dec 01, 2015",162.99,164.25,144.73,150.51,149.71,"30,715,600"
50,"Oct 31, 2015",199.14,201.24,159.69,162.73,161.86,"26,156,300"
51,"Sep 30, 2015",190.28,199.39,185.16,198.43,197.37,"16,669,700"
52,"Sep 15, 2015",0.06,Dividend,,,,
53,"Aug 31, 2015",172.53,192.50,169.40,189.53,188.45,"18,351,900"
54,"Jul 31, 2015",174.93,192.27,151.30,175.25,174.25,"27,496,800"
55,"Jun 30, 2015",160.59,175.00,159.12,174.21,173.22,"30,085,800"
56,"Jun 16, 2015",0.06,Dividend,,,,
57,"May 31, 2015",154.28,165.16,152.20,159.29,158.33,"15,676,800"
58,"Apr 30, 2015",143.09,161.55,142.63,153.22,152.29,"23,120,400"
59,"Mar 31, 2015",147.78,154.66,142.90,143.00,142.13,"21,066,100"
60,"Mar 17, 2015",0.06,Dividend,,,,
61,"Mar 01, 2015",154.71,156.60,145.10,149.69,148.72,"19,274,800"
62,"Feb 01, 2015",159.00,165.00,148.50,154.93,153.93,"21,951,500"
63,"Jan 01, 2015",160.85,163.46,147.20,159.00,157.97,"16,228,300"
64,"Dec 22, 2014",0.06,Dividend,,,,
65,"Dec 01, 2014",146.41,163.36,146.13,159.28,158.19,"16,622,700"
66,"Oct 31, 2014",148.16,149.84,137.17,147.08,146.08,"17,438,000"
67,"Sep 30, 2014",129.89,147.25,129.08,146.96,145.96,"19,588,800"
68,"Sep 16, 2014",0.06,Dividend,,,,
69,"Aug 31, 2014",137.14,139.58,128.20,130.30,129.35,"12,613,100"
70,"Jul 31, 2014",121.32,138.06,119.71,136.42,135.43,"16,051,400"
71,"Jun 30, 2014",135.86,135.95,121.03,121.11,120.23,"13,998,400"
72,"Jun 15, 2014",0.06,Dividend,,,,
73,"May 31, 2014",124.22,136.12,123.20,134.92,133.88,"16,620,700"
74,"Apr 30, 2014",124.07,128.45,118.51,124.17,123.21,"17,926,000"
75,"Mar 31, 2014",126.96,128.49,115.76,121.29,120.35,"14,865,600"
76,"Mar 18, 2014",0.06,Dividend,,,,
77,"Mar 01, 2014",125.92,129.99,122.07,126.50,125.46,"16,182,800"
78,"Feb 01, 2014",115.44,129.10,109.58,127.36,126.31,"22,280,300"
79,"Jan 01, 2014",110.36,120.31,109.29,114.81,113.87,"16,142,400"
80,"Dec 17, 2013",0.06,Dividend,,,,
81,"Dec 01, 2013",-,-,-,-,-,-
