,Date,Open,	High,Low,Close,Adj Close,Volume
74,"Aug 30, 2018",25.29,25.67,24.76,24.89,24.89,"103,607,300"
75,"Aug 29, 2018",24.36,25.41,24.01,25.20,25.20,"143,223,200"
76,"Aug 28, 2018",25.51,26.18,24.04,25.05,25.05,"215,771,200"
77,"Aug 27, 2018",24.94,27.30,24.63,25.26,25.26,"325,058,400"
78,"Aug 24, 2018",22.91,24.00,22.67,23.98,23.98,"164,328,200"
79,"Aug 23, 2018",21.19,22.32,21.14,22.29,22.29,"113,444,100"
80,"Aug 22, 2018",20.28,20.92,20.21,20.90,20.90,"62,002,700"
81,"Aug 21, 2018",19.98,20.42,19.86,20.40,20.40,"55,629,000"
82,"Aug 20, 2018",19.79,20.08,19.35,19.98,19.98,"62,983,200"
83,"Aug 17, 2018",19.12,19.82,18.73,19.77,19.77,"60,616,600"
84,"Aug 16, 2018",19.86,20.07,19.25,19.33,19.33,"69,733,700"
85,"Aug 15, 2018",19.86,20.10,19.20,19.70,19.70,"86,355,700"
86,"Aug 14, 2018",19.97,20.28,19.63,20.02,20.02,"89,195,500"
87,"Aug 13, 2018",19.16,19.93,19.12,19.73,19.73,"81,262,200"
88,"Aug 10, 2018",19.09,19.48,18.85,19.06,19.06,"65,821,100"
89,"Aug 09, 2018",19.58,19.71,19.08,19.10,19.10,"46,536,400"
90,"Aug 08, 2018",19.46,19.77,19.26,19.58,19.58,"52,081,400"
91,"Aug 07, 2018",19.53,19.71,19.08,19.56,19.56,"72,822,600"
92,"Aug 06, 2018",18.89,19.44,18.46,19.43,19.43,"83,579,700"
93,"Aug 03, 2018",18.94,19.06,18.37,18.49,18.49,"53,232,100"
94,"Aug 02, 2018",18.17,18.83,18.00,18.79,18.79,"52,867,100"
95,"Aug 01, 2018",18.34,18.95,18.32,18.48,18.48,"75,495,200"
96,"Jul 31, 2018",19.35,19.50,18.27,18.33,18.33,"118,403,400"
97,"Jul 30, 2018",19.40,20.18,19.31,19.42,19.42,"160,823,400"
98,"Jul 27, 2018",19.07,19.88,18.31,18.94,18.94,"161,903,800"
99,"Jul 26, 2018",17.16,18.45,16.83,18.35,18.35,"192,661,100"
