,Date,Open,	High,Low,Close,Adj Close,Volume
47,"Jan 29, 2018",200.11,201.75,194.89,195.64,195.64,"13,209,800"
48,"Jan 22, 2018",195.70,204.45,194.42,201.30,201.30,"13,845,100"
49,"Jan 15, 2018",195.92,198.21,191.71,195.73,195.73,"12,380,700"
50,"Jan 08, 2018",184.95,195.50,183.83,195.05,195.05,"11,402,700"
51,"Jan 01, 2018",175.85,185.90,175.26,185.34,185.34,"9,581,900"
52,"Dec 25, 2017",174.36,176.97,173.03,175.24,175.24,"5,300,200"
53,"Dec 18, 2017",178.42,179.15,172.92,175.00,175.00,"12,488,900"
54,"Dec 11, 2017",173.77,179.98,170.43,177.51,177.51,"25,205,200"
55,"Dec 04, 2017",180.34,180.62,165.68,173.57,173.57,"18,946,900"
56,"Nov 27, 2017",184.83,186.27,175.31,179.52,179.52,"14,265,400"
57,"Nov 20, 2017",182.80,185.55,181.34,184.46,184.46,"5,364,300"
58,"Nov 13, 2017",180.50,182.91,179.60,182.24,182.24,"8,470,000"
59,"Nov 06, 2017",182.01,184.44,179.03,181.72,181.72,"11,145,100"
60,"Oct 29, 2017",177.00,182.74,174.45,182.30,182.30,"12,290,600"
61,"Oct 22, 2017",175.68,177.58,170.04,177.33,177.33,"14,052,200"
62,"Oct 15, 2017",151.15,175.87,148.15,175.64,175.64,"31,213,900"
63,"Oct 08, 2017",150.76,154.85,150.25,153.93,153.93,"12,015,100"
64,"Oct 01, 2017",149.79,151.36,146.60,151.12,151.12,"11,732,100"
65,"Sep 24, 2017",148.39,149.28,143.95,149.18,149.18,"14,945,400"
66,"Sep 17, 2017",155.01,157.05,147.85,148.50,148.50,"23,889,100"
67,"Sep 10, 2017",156.59,157.89,153.56,154.49,154.49,"9,535,500"
68,"Sep 03, 2017",154.83,155.89,153.31,155.34,155.34,"5,393,700"
69,"Aug 27, 2017",151.87,156.06,150.01,155.06,155.06,"6,823,800"
70,"Aug 20, 2017",148.05,153.00,147.57,151.45,151.45,"7,212,800"
71,"Aug 13, 2017",147.81,151.99,147.12,147.97,147.97,"7,595,500"
72,"Aug 06, 2017",147.74,148.90,144.18,146.47,146.47,"7,427,200"
73,"Jul 30, 2017",146.36,148.62,144.52,147.71,147.71,"8,888,500"
74,"Jul 23, 2017",149.16,150.37,144.28,146.73,146.73,"8,924,100"
75,"Jul 16, 2017",146.16,150.40,145.37,149.52,149.52,"8,397,100"
76,"Jul 09, 2017",142.21,146.48,141.57,146.16,146.16,"8,643,100"
77,"Jul 02, 2017",141.73,143.36,138.31,142.22,142.22,"7,353,000"
78,"Jun 25, 2017",146.06,146.89,139.65,141.44,141.44,"13,287,200"
79,"Jun 18, 2017",138.79,147.45,138.64,145.41,145.41,"25,170,900"
80,"Jun 11, 2017",133.72,140.85,131.20,137.84,137.84,"19,485,000"
81,"Jun 04, 2017",144.14,144.34,135.76,138.05,138.05,"12,572,200"
82,"May 28, 2017",141.80,143.57,140.93,143.48,143.48,"9,778,600"
83,"May 21, 2017",137.38,143.48,136.58,141.89,141.89,"9,670,000"
84,"May 14, 2017",137.13,138.39,130.82,136.43,136.43,"16,920,900"
85,"May 07, 2017",135.36,137.38,134.22,136.84,136.84,"8,001,700"
86,"Apr 30, 2017",134.30,135.70,133.71,134.84,134.84,"10,134,400"
87,"Apr 23, 2017",132.94,134.25,132.17,133.74,133.74,"9,392,500"
88,"Apr 16, 2017",129.69,131.99,129.11,131.52,131.52,"9,043,900"
89,"Apr 09, 2017",130.32,130.42,128.21,129.05,129.05,"8,487,700"
90,"Apr 02, 2017",129.59,131.33,128.88,130.22,130.22,"11,353,300"
91,"Mar 26, 2017",127.48,130.69,126.36,130.13,130.13,"11,200,900"
92,"Mar 19, 2017",126.99,129.00,124.51,127.70,127.70,"15,144,700"
93,"Mar 12, 2017",121.11,130.30,120.62,127.01,127.01,"18,503,500"
94,"Mar 06, 2017",119.73,121.37,119.11,121.09,121.09,"11,010,200"
95,"Feb 27, 2017",119.02,120.57,118.02,120.04,120.04,"9,095,700"
96,"Feb 20, 2017",119.73,120.17,117.83,119.31,119.31,"8,338,300"
97,"Feb 13, 2017",117.03,119.72,116.20,119.67,119.67,"8,959,100"
98,"Feb 06, 2017",114.68,116.94,113.29,116.85,116.85,"11,604,500"
99,"Jan 30, 2017",113.22,115.45,112.26,115.17,115.17,"9,955,100"
